property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,floor_category,price
0.0,106.0,2.0,1.0,3.0,1.0,828.0,0.0,0.0,0.0,1.0,0.54
0.0,57.0,3.0,4.0,2.0,3.0,2000.0,1.0,0.0,2.0,2.0,3.83
0.0,89.0,4.0,6.0,3.0,3.0,3920.0,1.0,0.0,0.0,2.0,2.2
1.0,8.0,3.0,4.0,0.0,3.0,2150.0,0.0,0.0,0.0,0.0,1.87
0.0,70.0,4.0,4.0,1.0,3.0,1784.0,0.0,0.0,0.0,0.0,1.75
0.0,72.0,3.0,3.0,3.0,3.0,1528.0,1.0,0.0,0.0,2.0,1.6
0.0,1.0,3.0,3.0,3.0,3.0,1315.0,0.0,0.0,2.0,2.0,1.49
0.0,36.0,4.0,3.0,3.0,3.0,1985.0,1.0,0.0,0.0,2.0,1.78
1.0,85.0,3.0,4.0,3.0,1.0,2160.0,1.0,1.0,0.0,1.0,3.2
0.0,36.0,3.0,3.0,3.0,3.0,1700.0,0.0,0.0,0.0,2.0,1.08
0.0,106.0,2.0,2.0,2.0,4.0,995.0,0.0,0.0,0.0,0.0,0.48
0.0,28.0,3.0,3.0,2.0,2.0,1700.0,1.0,0.0,0.0,0.0,2.26
0.0,23.0,3.0,3.0,4.0,1.0,2070.0,0.0,0.0,1.0,1.0,4.1
0.0,106.0,2.0,2.0,2.0,3.0,500.0,0.0,0.0,2.0,2.0,0.28
0.0,77.0,3.0,3.0,2.0,3.0,1938.0,1.0,0.0,2.0,2.0,2.25
0.0,32.0,3.0,2.0,4.0,4.0,118.0,0.0,0.0,0.0,0.0,1.45
0.0,81.0,4.0,5.0,2.0,1.0,2675.0,1.0,0.0,0.0,2.0,2.55
0.0,32.0,2.0,2.0,2.0,4.0,1255.0,0.0,0.0,0.0,0.0,1.07
0.0,35.0,3.0,4.0,3.0,3.0,1665.0,0.0,0.0,0.0,2.0,1.22
0.0,35.0,3.0,3.0,1.0,1.0,1644.0,1.0,0.0,0.0,2.0,0.99
0.0,53.0,3.0,3.0,4.0,2.0,2120.0,1.0,0.0,0.0,2.0,3.85
0.0,97.0,3.0,4.0,3.0,0.0,1778.0,0.0,0.0,0.0,1.0,0.75
0.0,2.0,4.0,6.0,3.0,3.0,2604.0,1.0,0.0,0.0,2.0,2.45
0.0,3.0,2.0,2.0,4.0,3.0,1269.0,0.0,0.0,0.0,2.0,0.85
0.0,84.0,3.0,4.0,4.0,1.0,1902.0,1.0,0.0,1.0,0.0,2.26
0.0,84.0,4.0,4.0,4.0,3.0,3513.0,1.0,0.0,2.0,0.0,4.2
0.0,90.0,3.0,2.0,1.0,1.0,1531.0,0.0,0.0,0.0,0.0,1.25
1.0,36.0,1.0,1.0,0.0,3.0,1535.0,0.0,0.0,0.0,1.0,1.16
0.0,36.0,3.0,3.0,4.0,0.0,1603.0,0.0,0.0,0.0,0.0,1.0
1.0,49.0,4.0,4.0,3.0,2.0,4500.0,1.0,0.0,2.0,2.0,7.45
1.0,29.0,4.0,3.0,2.0,2.0,1070.0,0.0,0.0,0.0,1.0,0.95
0.0,105.0,3.0,2.0,2.0,0.0,1504.0,0.0,0.0,0.0,2.0,0.75
0.0,61.0,3.0,3.0,2.0,1.0,1721.0,0.0,0.0,0.0,2.0,2.0
1.0,44.0,4.0,4.0,2.0,3.0,1620.0,0.0,0.0,2.0,1.0,3.5
0.0,81.0,2.0,2.0,3.0,3.0,1450.0,0.0,0.0,0.0,2.0,0.9
0.0,95.0,3.0,3.0,2.0,3.0,1650.0,0.0,0.0,0.0,0.0,1.26
0.0,52.0,3.0,4.0,3.0,2.0,3222.0,1.0,0.0,2.0,2.0,5.0
0.0,98.0,3.0,4.0,2.0,3.0,1350.0,0.0,0.0,2.0,0.0,1.25
0.0,106.0,2.0,2.0,2.0,1.0,589.0,0.0,0.0,0.0,0.0,0.28
0.0,96.0,4.0,4.0,4.0,0.0,2141.0,1.0,0.0,0.0,0.0,1.65
0.0,17.0,4.0,4.0,0.0,2.0,3250.0,0.0,0.0,0.0,2.0,4.26
0.0,3.0,4.0,5.0,4.0,3.0,2991.0,1.0,1.0,0.0,1.0,1.35
1.0,16.0,2.0,4.0,3.0,0.0,785.0,1.0,0.0,0.0,2.0,0.9
0.0,47.0,3.0,4.0,3.0,0.0,1750.75,1.0,0.0,2.0,2.0,1.98
0.0,28.0,3.0,4.0,3.0,2.0,3136.0,1.0,1.0,0.0,2.0,4.3
0.0,69.0,2.0,2.0,3.0,1.0,938.0,0.0,0.0,0.0,2.0,1.25
1.0,27.0,5.0,5.0,4.0,3.0,4518.0,1.0,1.0,2.0,1.0,17.0
0.0,98.0,3.0,4.0,2.0,3.0,1350.0,0.0,0.0,2.0,0.0,1.45
0.0,67.0,1.0,1.0,1.0,3.0,826.0,0.0,0.0,0.0,0.0,0.95
0.0,50.0,2.0,2.0,1.0,3.0,1007.0,0.0,0.0,0.0,2.0,0.71
1.0,54.0,4.0,4.0,0.0,2.0,1500.0,0.0,0.0,0.0,1.0,2.8
0.0,84.0,3.0,3.0,4.0,3.0,1750.0,1.0,0.0,1.0,0.0,2.28
0.0,15.0,3.0,3.0,2.0,3.0,1178.0,0.0,0.0,0.0,2.0,0.6
0.0,5.0,2.0,2.0,4.0,3.0,1120.0,0.0,0.0,0.0,2.0,0.88
1.0,29.0,1.0,1.0,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0.6
0.0,1.0,3.0,3.0,3.0,3.0,1315.0,1.0,0.0,0.0,2.0,1.35
0.0,32.0,2.0,2.0,3.0,4.0,1385.0,0.0,0.0,0.0,0.0,1.25
0.0,91.0,2.0,2.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,1.15
0.0,89.0,4.0,5.0,4.0,3.0,2367.0,1.0,0.0,0.0,2.0,2.15
0.0,5.0,4.0,4.0,4.0,3.0,2100.0,1.0,0.0,2.0,0.0,1.35
0.0,106.0,2.0,2.0,3.0,4.0,1184.0,0.0,0.0,0.0,0.0,1.01
0.0,80.0,3.0,3.0,4.0,2.0,2176.0,1.0,0.0,0.0,2.0,1.1
0.0,14.0,3.0,3.0,3.0,1.0,2599.0,1.0,0.0,0.0,2.0,2.78
0.0,6.0,2.0,2.0,2.0,3.0,608.0,0.0,0.0,0.0,2.0,0.35
0.0,65.0,3.0,3.0,0.0,3.0,1828.0,0.0,0.0,0.0,0.0,2.8
0.0,2.0,4.0,6.0,4.0,3.0,2456.0,1.0,0.0,0.0,0.0,2.4
0.0,42.0,4.0,5.0,2.0,3.0,2663.0,1.0,0.0,0.0,2.0,6.5
0.0,93.0,2.0,2.0,2.0,1.0,1371.0,0.0,0.0,0.0,1.0,0.97
0.0,89.0,2.0,2.0,3.0,4.0,102.0,0.0,0.0,0.0,0.0,1.35
0.0,99.0,2.0,2.0,1.0,3.0,563.0,0.0,0.0,1.0,2.0,0.32
0.0,14.0,4.0,4.0,4.0,4.0,2553.0,1.0,0.0,0.0,2.0,2.87
0.0,47.0,3.0,3.0,3.0,2.0,1556.0,1.0,0.0,0.0,2.0,1.79
0.0,1.0,3.0,3.0,3.0,3.0,2200.0,1.0,0.0,0.0,0.0,2.61
1.0,25.0,7.0,5.0,4.0,2.0,540.0,0.0,0.0,0.0,2.0,1.6
0.0,91.0,2.0,2.0,3.0,3.0,1611.0,0.0,0.0,0.0,2.0,1.0
0.0,28.0,3.0,4.0,3.0,2.0,1700.0,1.0,0.0,2.0,2.0,2.35
0.0,1.0,3.0,3.0,3.0,3.0,1690.0,0.0,0.0,2.0,2.0,2.15
0.0,61.0,2.0,2.0,1.0,4.0,1042.0,0.0,0.0,0.0,2.0,1.55
0.0,81.0,3.0,4.0,4.0,3.0,2033.0,1.0,0.0,0.0,2.0,1.91
1.0,15.0,7.0,7.0,3.0,2.0,2700.0,0.0,0.0,0.0,1.0,2.9
0.0,36.0,2.0,2.0,3.0,1.0,626.0,0.0,0.0,0.0,2.0,0.6
0.0,65.0,3.0,3.0,2.0,4.0,2040.0,1.0,0.0,0.0,0.0,3.67
0.0,66.0,3.0,3.0,3.0,3.0,1950.0,0.0,0.0,2.0,0.0,2.85
1.0,54.0,5.0,4.0,4.0,0.0,1548.0,1.0,1.0,2.0,1.0,3.1
0.0,42.0,4.0,4.0,4.0,2.0,2556.0,1.0,0.0,2.0,0.0,6.0
1.0,46.0,4.0,4.0,2.0,0.0,2592.0,1.0,0.0,0.0,1.0,5.75
0.0,88.0,2.0,2.0,4.0,3.0,1027.0,0.0,1.0,0.0,2.0,0.73
0.0,99.0,2.0,2.0,3.0,4.0,661.0,0.0,0.0,0.0,1.0,0.4
0.0,106.0,2.0,2.0,3.0,1.0,676.0,0.0,0.0,0.0,2.0,0.54
0.0,60.0,4.0,5.0,3.0,3.0,2536.0,1.0,0.0,0.0,0.0,3.75
0.0,32.0,2.0,2.0,2.0,1.0,1492.0,0.0,0.0,0.0,1.0,1.2
0.0,8.0,4.0,5.0,3.0,3.0,2767.0,0.0,0.0,0.0,2.0,1.88
0.0,17.0,4.0,5.0,4.0,2.0,2200.0,1.0,0.0,1.0,2.0,2.75
0.0,50.0,1.0,1.0,0.0,0.0,80.0,0.0,0.0,0.0,1.0,0.3
1.0,27.0,5.0,5.0,4.0,2.0,1350.0,0.0,0.0,0.0,1.0,4.5
0.0,69.0,3.0,2.0,3.0,3.0,1404.0,0.0,0.0,0.0,2.0,2.22
1.0,39.0,3.0,3.0,0.0,0.0,117.0,0.0,0.0,0.0,1.0,0.7
0.0,1.0,2.0,2.0,1.0,3.0,568.0,0.0,0.0,1.0,0.0,0.45
0.0,66.0,3.0,3.0,2.0,3.0,2200.0,0.0,0.0,0.0,2.0,3.5
0.0,97.0,3.0,3.0,0.0,3.0,1424.0,0.0,0.0,0.0,1.0,0.85
0.0,72.0,3.0,5.0,3.0,3.0,1528.0,1.0,0.0,0.0,2.0,1.55
0.0,81.0,3.0,3.0,3.0,3.0,1363.0,0.0,0.0,0.0,2.0,1.28
0.0,79.0,3.0,4.0,3.0,3.0,1311.0,1.0,0.0,0.0,2.0,1.25
0.0,7.0,3.0,4.0,0.0,3.0,2850.0,0.0,0.0,0.0,0.0,1.5
0.0,53.0,3.0,3.0,3.0,0.0,1382.0,0.0,0.0,0.0,1.0,5.7
0.0,70.0,3.0,3.0,2.0,3.0,1511.0,0.0,0.0,0.0,1.0,1.68
1.0,27.0,6.0,7.0,4.0,1.0,4518.0,1.0,1.0,2.0,2.0,17.3
0.0,85.0,2.0,2.0,2.0,3.0,1300.0,0.0,0.0,2.0,0.0,1.0
0.0,34.0,1.0,1.0,1.0,3.0,407.0,0.0,0.0,0.0,2.0,0.36
0.0,32.0,3.0,3.0,2.0,4.0,2093.0,0.0,0.0,0.0,1.0,2.5
0.0,12.0,4.0,5.0,4.0,3.0,2672.0,1.0,0.0,0.0,2.0,3.45
0.0,104.0,4.0,4.0,4.0,0.0,1850.0,0.0,0.0,0.0,2.0,1.5
0.0,53.0,3.0,4.0,4.0,3.0,1875.0,1.0,0.0,2.0,0.0,4.85
0.0,32.0,3.0,3.0,3.0,4.0,589.0,0.0,0.0,0.0,1.0,1.4
0.0,36.0,2.0,2.0,2.0,3.0,1277.0,0.0,0.0,0.0,1.0,1.17
1.0,103.0,1.0,5.0,4.0,1.0,600.0,0.0,0.0,0.0,2.0,0.85
0.0,88.0,3.0,3.0,3.0,1.0,1850.0,1.0,0.0,0.0,1.0,1.5
0.0,32.0,2.0,2.0,2.0,4.0,623.0,0.0,0.0,0.0,2.0,0.4
1.0,47.0,4.0,4.0,3.0,3.0,2088.0,1.0,0.0,2.0,2.0,6.75
0.0,8.0,3.0,4.0,4.0,1.0,2341.0,1.0,0.0,0.0,2.0,2.3
0.0,32.0,3.0,2.0,2.0,4.0,1857.0,0.0,0.0,0.0,0.0,1.67
0.0,90.0,2.0,2.0,1.0,3.0,668.0,0.0,0.0,0.0,2.0,0.41
0.0,40.0,1.0,1.0,0.0,0.0,300.0,0.0,0.0,0.0,1.0,1.5
0.0,89.0,3.0,3.0,2.0,3.0,1825.0,0.0,0.0,0.0,0.0,1.75
0.0,2.0,2.0,2.0,3.0,3.0,1081.0,0.0,0.0,2.0,2.0,1.15
1.0,94.0,3.0,3.0,1.0,3.0,558.0,0.0,0.0,0.0,1.0,0.6
0.0,89.0,2.0,2.0,4.0,3.0,1406.0,0.0,1.0,0.0,0.0,1.3
0.0,90.0,3.0,2.0,3.0,3.0,1480.0,0.0,0.0,1.0,2.0,1.45
0.0,78.0,3.0,3.0,2.0,4.0,1672.0,0.0,0.0,0.0,1.0,1.92
1.0,19.0,8.0,8.0,3.0,3.0,4050.0,0.0,0.0,2.0,2.0,9.5
1.0,21.0,3.0,4.0,2.0,0.0,900.0,0.0,0.0,0.0,1.0,0.4
1.0,17.0,5.0,5.0,1.0,3.0,2778.0,0.0,0.0,0.0,1.0,4.5
1.0,47.0,6.0,6.0,3.0,0.0,2880.0,1.0,1.0,1.0,2.0,4.4
0.0,9.0,2.0,2.0,3.0,1.0,1087.0,0.0,0.0,0.0,2.0,0.9
0.0,106.0,2.0,2.0,4.0,1.0,1175.97,0.0,0.0,0.0,2.0,0.95
0.0,84.0,2.0,2.0,2.0,3.0,1113.0,0.0,0.0,2.0,1.0,0.95
0.0,51.0,4.0,4.0,3.0,2.0,1486.0,0.0,0.0,0.0,2.0,1.5
0.0,34.0,2.0,2.0,2.0,3.0,857.0,0.0,0.0,0.0,2.0,0.75
0.0,101.0,2.0,2.0,1.0,1.0,552.0,0.0,0.0,0.0,2.0,0.27
1.0,39.0,1.0,1.0,1.0,0.0,432.0,0.0,0.0,0.0,1.0,0.4
0.0,17.0,3.0,4.0,4.0,2.0,1956.0,0.0,0.0,0.0,2.0,2.2
0.0,10.0,2.0,2.0,0.0,3.0,699.0,0.0,0.0,0.0,0.0,0.36
1.0,26.0,4.0,4.0,4.0,2.0,1800.0,1.0,1.0,0.0,1.0,6.3
0.0,100.0,3.0,4.0,0.0,1.0,2400.0,0.0,0.0,0.0,0.0,1.6
0.0,53.0,4.0,6.0,4.0,0.0,2455.0,1.0,0.0,2.0,0.0,6.75
0.0,106.0,2.0,2.0,2.0,3.0,602.0,0.0,0.0,0.0,1.0,0.38
0.0,79.0,2.0,2.0,2.0,1.0,1489.0,0.0,0.0,0.0,2.0,1.0
1.0,71.0,1.0,1.0,1.0,2.0,758.0,0.0,0.0,0.0,1.0,0.69
0.0,6.0,2.0,2.0,1.0,3.0,544.0,0.0,0.0,0.0,2.0,0.3
0.0,70.0,2.0,3.0,0.0,3.0,1100.0,0.0,0.0,0.0,1.0,1.2
0.0,12.0,2.0,2.0,1.0,4.0,1339.0,0.0,0.0,0.0,2.0,0.96
0.0,101.0,2.0,2.0,2.0,1.0,1134.0,0.0,0.0,0.0,2.0,0.85
0.0,1.0,2.0,2.0,1.0,3.0,582.0,0.0,1.0,0.0,2.0,0.48
0.0,61.0,2.0,2.0,2.0,3.0,1533.0,1.0,0.0,0.0,0.0,1.6
0.0,68.0,2.0,2.0,2.0,3.0,1150.0,0.0,0.0,0.0,2.0,1.4
0.0,106.0,3.0,3.0,4.0,3.0,1600.0,0.0,0.0,0.0,2.0,1.07
0.0,35.0,3.0,3.0,4.0,3.0,1790.0,1.0,0.0,0.0,1.0,1.44
0.0,85.0,3.0,3.0,3.0,3.0,1800.0,0.0,0.0,2.0,2.0,1.28
0.0,49.0,4.0,4.0,0.0,0.0,3395.0,0.0,0.0,0.0,2.0,6.75
1.0,8.0,4.0,5.0,4.0,1.0,2430.0,1.0,1.0,0.0,2.0,6.44
0.0,77.0,2.0,2.0,2.0,1.0,1290.0,0.0,0.0,2.0,0.0,1.4
0.0,84.0,3.0,3.0,4.0,3.0,1617.0,1.0,0.0,1.0,0.0,2.3
0.0,47.0,5.0,4.0,4.0,3.0,3222.0,1.0,0.0,0.0,0.0,4.16
0.0,35.0,2.0,2.0,4.0,3.0,1310.0,0.0,0.0,0.0,0.0,0.66
0.0,70.0,3.0,3.0,3.0,3.0,1641.0,0.0,0.0,0.0,0.0,2.06
0.0,8.0,3.0,3.0,3.0,3.0,1550.0,0.0,0.0,2.0,2.0,1.75
0.0,97.0,2.0,2.0,2.0,1.0,1498.0,0.0,0.0,0.0,2.0,0.62
1.0,106.0,3.0,3.0,0.0,0.0,9000.0,0.0,0.0,0.0,1.0,6.25
0.0,59.0,2.0,2.0,0.0,3.0,790.0,0.0,0.0,2.0,1.0,0.6
0.0,5.0,2.0,2.0,4.0,1.0,1120.0,0.0,0.0,0.0,1.0,0.87
1.0,44.0,4.0,3.0,3.0,3.0,90.0,0.0,0.0,2.0,2.0,2.25
0.0,2.0,2.0,2.0,3.0,3.0,1339.0,0.0,1.0,2.0,2.0,1.01
1.0,39.0,4.0,4.0,3.0,2.0,160.0,0.0,0.0,2.0,1.0,2.3
0.0,73.0,2.0,2.0,2.0,3.0,842.0,0.0,0.0,2.0,2.0,0.85
0.0,69.0,3.0,3.0,4.0,4.0,2288.0,1.0,0.0,0.0,1.0,1.9
0.0,84.0,3.0,3.0,3.0,3.0,1650.0,0.0,0.0,2.0,2.0,1.45
0.0,88.0,2.0,2.0,2.0,1.0,565.0,0.0,0.0,2.0,2.0,0.41
0.0,91.0,3.0,3.0,4.0,1.0,1582.0,0.0,0.0,0.0,2.0,2.65
0.0,66.0,3.0,4.0,3.0,3.0,2000.0,1.0,0.0,2.0,2.0,3.45
0.0,7.0,3.0,3.0,3.0,3.0,1460.0,0.0,0.0,0.0,0.0,2.45
0.0,42.0,3.0,3.0,3.0,2.0,1320.0,0.0,0.0,2.0,1.0,1.35
0.0,6.0,4.0,5.0,4.0,3.0,2507.0,1.0,0.0,0.0,0.0,1.65
0.0,32.0,3.0,3.0,3.0,1.0,1902.0,1.0,0.0,2.0,0.0,2.2
0.0,89.0,4.0,5.0,4.0,3.0,2547.0,1.0,1.0,0.0,1.0,2.0
0.0,36.0,3.0,2.0,1.0,4.0,1900.0,1.0,0.0,0.0,2.0,1.2
0.0,45.0,1.0,1.0,2.0,2.0,599.0,0.0,0.0,0.0,2.0,0.65
0.0,106.0,2.0,2.0,4.0,1.0,1129.0,0.0,0.0,2.0,2.0,0.95
0.0,49.0,3.0,3.0,4.0,2.0,2360.0,1.0,0.0,2.0,0.0,3.0
1.0,29.0,1.0,1.0,0.0,0.0,1500.0,0.0,0.0,0.0,1.0,1.0
0.0,11.0,5.0,5.0,4.0,3.0,3514.0,1.0,0.0,0.0,2.0,4.49
0.0,2.0,2.0,2.0,2.0,3.0,1361.0,0.0,0.0,0.0,2.0,0.8
0.0,81.0,3.0,3.0,3.0,3.0,1166.0,0.0,0.0,2.0,0.0,1.2
0.0,42.0,4.0,4.0,4.0,3.0,2400.0,0.0,0.0,2.0,1.0,2.5
0.0,106.0,2.0,2.0,1.0,1.0,699.0,0.0,0.0,0.0,1.0,0.35
0.0,73.0,3.0,4.0,3.0,3.0,2129.0,1.0,1.0,2.0,2.0,2.5
0.0,84.0,3.0,3.0,4.0,3.0,1882.0,1.0,0.0,1.0,2.0,2.21
0.0,4.0,3.0,2.0,1.0,3.0,1056.0,0.0,0.0,2.0,1.0,0.45
0.0,72.0,4.0,5.0,4.0,0.0,2115.0,1.0,0.0,2.0,2.0,2.1
0.0,21.0,2.0,2.0,3.0,2.0,1573.0,0.0,0.0,2.0,2.0,0.95
0.0,105.0,3.0,4.0,2.0,3.0,1671.0,1.0,0.0,0.0,2.0,1.2
0.0,3.0,3.0,4.0,4.0,1.0,2544.0,1.0,0.0,0.0,0.0,2.3
1.0,26.0,5.0,5.0,3.0,0.0,6400.0,1.0,0.0,2.0,1.0,15.0
0.0,85.0,3.0,4.0,2.0,1.0,1621.0,1.0,0.0,0.0,0.0,0.99
1.0,49.0,5.0,5.0,3.0,0.0,3240.0,1.0,0.0,0.0,2.0,10.56
1.0,39.0,5.0,5.0,1.0,2.0,5067.0,1.0,0.0,2.0,1.0,4.75
0.0,81.0,3.0,4.0,3.0,3.0,1417.0,1.0,0.0,2.0,0.0,1.55
0.0,45.0,3.0,4.0,2.0,2.0,2544.0,0.0,0.0,2.0,1.0,2.45
0.0,99.0,2.0,2.0,2.0,1.0,1256.0,0.0,0.0,0.0,0.0,0.55
1.0,39.0,1.0,4.0,3.0,0.0,603.0,0.0,0.0,0.0,2.0,0.92
0.0,36.0,3.0,3.0,3.0,4.0,1389.0,0.0,0.0,0.0,1.0,1.1
0.0,73.0,2.0,2.0,2.0,0.0,1418.0,0.0,0.0,0.0,0.0,1.6
0.0,72.0,3.0,5.0,3.0,3.0,1528.0,1.0,0.0,0.0,2.0,1.64
0.0,100.0,2.0,2.0,2.0,1.0,1236.0,0.0,0.0,2.0,1.0,1.15
1.0,39.0,4.0,3.0,2.0,0.0,211.0,0.0,1.0,2.0,1.0,1.9
0.0,32.0,2.0,2.0,3.0,0.0,1100.0,0.0,0.0,2.0,2.0,1.1
0.0,58.0,3.0,3.0,1.0,4.0,2550.0,0.0,0.0,0.0,2.0,4.02
0.0,6.0,3.0,4.0,4.0,3.0,2139.0,1.0,1.0,2.0,2.0,1.49
0.0,21.0,3.0,3.0,4.0,2.0,1612.0,0.0,0.0,1.0,2.0,1.4
0.0,47.0,3.0,4.0,3.0,3.0,2061.0,0.0,0.0,0.0,1.0,2.38
0.0,1.0,3.0,4.0,4.0,3.0,2250.0,1.0,0.0,0.0,0.0,2.05
1.0,43.0,5.0,8.0,4.0,3.0,4500.0,1.0,1.0,1.0,2.0,17.0
0.0,65.0,3.0,3.0,3.0,3.0,1650.0,1.0,1.0,2.0,2.0,2.7
0.0,89.0,3.0,4.0,2.0,1.0,1616.0,1.0,0.0,0.0,2.0,1.45
0.0,2.0,4.0,6.0,4.0,3.0,2730.0,1.0,0.0,2.0,2.0,2.36
0.0,93.0,2.0,2.0,2.0,4.0,804.0,0.0,0.0,0.0,1.0,0.95
0.0,95.0,4.0,4.0,4.0,3.0,2470.0,1.0,0.0,0.0,0.0,1.75
0.0,53.0,4.0,4.0,2.0,0.0,2077.0,1.0,0.0,1.0,2.0,6.75
1.0,82.0,2.0,4.0,0.0,0.0,891.0,0.0,0.0,0.0,1.0,0.82
0.0,101.0,3.0,3.0,3.0,4.0,1812.0,0.0,0.0,0.0,2.0,1.6
0.0,13.0,4.0,6.0,4.0,3.0,3655.35,1.0,0.0,2.0,0.0,5.2
0.0,35.0,2.0,2.0,3.0,4.0,1181.0,0.0,0.0,0.0,2.0,0.6
0.0,32.0,2.0,2.0,3.0,1.0,86.0,0.0,0.0,0.0,1.0,1.2
1.0,46.0,4.0,4.0,4.0,3.0,3240.0,1.0,1.0,2.0,1.0,7.8
0.0,8.0,4.0,4.0,2.0,3.0,2382.0,1.0,0.0,0.0,0.0,2.0
0.0,52.0,3.0,3.0,3.0,4.0,2892.0,0.0,0.0,0.0,0.0,6.02
1.0,106.0,2.0,4.0,3.0,3.0,725.0,0.0,0.0,0.0,2.0,0.5
0.0,80.0,1.0,2.0,2.0,4.0,823.0,0.0,0.0,0.0,0.0,1.2
0.0,79.0,3.0,3.0,3.0,3.0,1822.0,0.0,0.0,0.0,0.0,1.2
0.0,1.0,3.0,3.0,3.0,3.0,2353.0,1.0,1.0,0.0,1.0,2.6
0.0,42.0,3.0,3.0,2.0,0.0,1274.0,0.0,0.0,0.0,2.0,2.0
0.0,8.0,3.0,3.0,4.0,3.0,1947.0,1.0,0.0,2.0,0.0,1.65
0.0,90.0,2.0,2.0,1.0,1.0,557.0,1.0,0.0,0.0,1.0,0.42
0.0,79.0,3.0,3.0,3.0,3.0,1603.0,0.0,0.0,2.0,0.0,0.92
0.0,64.0,3.0,3.0,4.0,4.0,2667.0,0.0,0.0,0.0,1.0,3.7
0.0,91.0,4.0,4.0,3.0,1.0,1745.0,1.0,0.0,0.0,1.0,2.1
0.0,93.0,3.0,3.0,4.0,1.0,2122.0,1.0,0.0,0.0,1.0,1.3
0.0,93.0,2.0,2.0,2.0,0.0,1033.0,0.0,0.0,0.0,2.0,0.75
1.0,44.0,5.0,4.0,2.0,0.0,1836.0,0.0,1.0,2.0,2.0,4.25
0.0,93.0,2.0,2.0,2.0,4.0,1390.0,0.0,0.0,0.0,0.0,0.65
0.0,2.0,3.0,3.0,3.0,3.0,1845.0,0.0,0.0,0.0,1.0,1.57
0.0,70.0,4.0,4.0,2.0,3.0,1821.0,0.0,0.0,2.0,2.0,1.75
0.0,99.0,2.0,2.0,3.0,1.0,897.0,0.0,0.0,0.0,0.0,0.56
0.0,64.0,3.0,3.0,2.0,4.0,1540.0,0.0,0.0,0.0,1.0,2.0
1.0,24.0,5.0,5.0,2.0,2.0,1450.0,0.0,0.0,2.0,2.0,2.7
0.0,46.0,3.0,3.0,4.0,3.0,2395.0,0.0,0.0,2.0,2.0,3.65
0.0,61.0,2.0,2.0,2.0,1.0,1278.0,0.0,0.0,0.0,2.0,1.47
0.0,104.0,4.0,5.0,4.0,1.0,5254.0,1.0,0.0,0.0,1.0,5.25
0.0,55.0,4.0,4.0,4.0,3.0,2300.0,0.0,0.0,2.0,2.0,2.09
0.0,90.0,2.0,2.0,1.0,4.0,1232.0,0.0,0.0,0.0,0.0,0.74
0.0,97.0,3.0,3.0,3.0,4.0,2278.0,1.0,0.0,0.0,0.0,1.25
0.0,72.0,3.0,3.0,4.0,1.0,1766.0,0.0,0.0,2.0,2.0,1.8
0.0,95.0,2.0,2.0,1.0,1.0,767.0,0.0,0.0,0.0,1.0,0.47
1.0,71.0,3.0,1.0,1.0,3.0,550.0,0.0,0.0,0.0,2.0,0.66
0.0,23.0,3.0,5.0,4.0,1.0,2799.0,1.0,0.0,1.0,2.0,3.99
1.0,39.0,2.0,1.0,1.0,0.0,75.0,0.0,0.0,0.0,1.0,0.55
1.0,54.0,3.0,3.0,2.0,1.0,1620.0,1.0,0.0,2.0,2.0,1.64
0.0,1.0,3.0,4.0,3.0,3.0,1315.0,1.0,0.0,2.0,2.0,1.55
0.0,75.0,4.0,5.0,4.0,1.0,2631.0,1.0,0.0,0.0,0.0,4.1
1.0,10.0,3.0,2.0,1.0,3.0,128.0,0.0,0.0,0.0,1.0,0.44
0.0,105.0,3.0,3.0,4.0,0.0,1900.0,1.0,0.0,0.0,2.0,0.91
0.0,86.0,4.0,4.0,3.0,4.0,3903.0,1.0,1.0,2.0,2.0,2.91
1.0,49.0,3.0,3.0,2.0,0.0,3240.0,1.0,0.0,0.0,1.0,11.95
0.0,11.0,2.0,2.0,1.0,1.0,556.0,0.0,0.0,2.0,1.0,0.22
0.0,106.0,2.0,2.0,1.0,1.0,650.0,0.0,0.0,0.0,0.0,0.3
0.0,70.0,2.0,2.0,2.0,0.0,1100.0,0.0,0.0,0.0,2.0,0.75
1.0,2.0,4.0,4.0,4.0,3.0,3222.0,1.0,1.0,2.0,1.0,4.35
0.0,8.0,4.0,1.0,0.0,1.0,3008.0,0.0,0.0,0.0,1.0,1.6
1.0,17.0,5.0,4.0,2.0,2.0,3240.0,0.0,0.0,0.0,1.0,5.5
0.0,14.0,3.0,3.0,2.0,4.0,1508.0,0.0,0.0,0.0,0.0,2.0
1.0,28.0,2.0,6.0,3.0,3.0,1350.0,0.0,0.0,0.0,2.0,3.5
0.0,1.0,3.0,3.0,3.0,1.0,1572.0,0.0,0.0,0.0,2.0,2.12
0.0,93.0,2.0,2.0,4.0,1.0,1103.0,0.0,0.0,0.0,1.0,0.97
1.0,44.0,5.0,5.0,4.0,0.0,1449.0,1.0,0.0,2.0,2.0,3.6
0.0,3.0,3.0,2.0,2.0,1.0,848.0,0.0,0.0,0.0,2.0,0.65
0.0,106.0,2.0,2.0,2.0,3.0,720.0,0.0,0.0,0.0,2.0,0.39
